Source,Target,Type,Id,Label,Weight
2182,3405,Directed,13672,,1
2182,4266,Directed,13673,,1
2182,2378,Directed,13674,,1
2182,3590,Directed,13675,,1
2182,3344,Directed,13676,,1
2182,3620,Directed,13677,,1
2182,2613,Directed,13678,,1
2182,2412,Directed,13679,,1
2182,2317,Directed,13680,,2
2182,4452,Directed,13681,,1
2182,4162,Directed,13682,,1
2182,3180,Directed,13683,,1
2184,2471,Directed,13684,,1
2184,2595,Directed,13685,,1
2184,4503,Directed,13686,,1
2184,2300,Directed,13687,,1
2184,3828,Directed,13688,,1
2184,2444,Directed,13689,,1
2186,3397,Directed,13690,,1
2186,3099,Directed,13691,,1
2186,4079,Directed,13692,,1
2187,3445,Directed,13693,,1
2187,2534,Directed,13694,,1
2188,3547,Directed,13695,,1
2188,2188,Directed,13696,,1
2188,3017,Directed,13697,,1
2188,2485,Directed,13698,,1
2188,4307,Directed,13699,,1
2188,4076,Directed,13700,,1
2188,4501,Directed,13701,,1
2189,2239,Directed,13702,,2
2189,2887,Directed,13703,,1
2189,3344,Directed,13704,,1
2189,2508,Directed,13705,,1
2189,2189,Directed,13706,,1
2190,3007,Directed,13707,,1
2191,4242,Directed,13708,,1
2191,4347,Directed,13709,,1
2192,4236,Directed,13710,,1
2192,2236,Directed,13711,,1
2192,3877,Directed,13712,,1
2192,4276,Directed,13713,,1
2193,2960,Directed,13714,,1
2194,3137,Directed,13715,,1
2195,3638,Directed,13716,,1
2195,4177,Directed,13717,,1
2195,4199,Directed,13718,,1
2195,3012,Directed,13719,,1
2195,3207,Directed,13720,,1
2195,2255,Directed,13721,,1
2197,3410,Directed,13722,,1
2198,2933,Directed,13723,,1
2198,4177,Directed,13724,,1
2198,4042,Directed,13725,,1
2198,4182,Directed,13726,,1
2198,3844,Directed,13727,,1
2198,2935,Directed,13728,,1
2199,3670,Directed,13729,,1
2199,2199,Directed,13730,,1
2199,3767,Directed,13731,,1
2200,3491,Directed,13732,,1
2201,2604,Directed,13733,,1
2201,3342,Directed,13734,,1
2201,3808,Directed,13735,,1
2201,2930,Directed,13736,,1
2201,2748,Directed,13737,,1
2201,3445,Directed,13738,,1
2201,3493,Directed,13739,,1
2202,3732,Directed,13740,,1
2202,3803,Directed,13741,,1
2204,3862,Directed,13742,,1
2204,2377,Directed,13743,,1
2204,4004,Directed,13744,,1
2205,3300,Directed,13745,,1
2205,2721,Directed,13746,,1
2205,2534,Directed,13747,,1
2205,4520,Directed,13748,,1
2205,3207,Directed,13749,,1
2205,4543,Directed,13750,,1
2205,3301,Directed,13751,,1
2205,3764,Directed,13752,,1
2205,3041,Directed,13753,,1
2205,3969,Directed,13754,,1
2205,3824,Directed,13755,,1
2206,3012,Directed,13756,,1
2206,4177,Directed,13757,,1
2206,3203,Directed,13758,,1
2206,3565,Directed,13759,,1
2207,3456,Directed,13760,,1
2208,4212,Directed,13761,,1
2208,2670,Directed,13762,,1
2210,3603,Directed,13763,,1
2210,2210,Directed,13764,,1
2210,3567,Directed,13765,,1
2210,2955,Directed,13766,,1
2210,3939,Directed,13767,,1
2210,2235,Directed,13768,,1
2210,2929,Directed,13769,,1
2210,2239,Directed,13770,,1
2210,3727,Directed,13771,,1
2211,4458,Directed,13772,,1
2211,2626,Directed,13773,,1
2212,2695,Directed,13774,,1
2214,4096,Directed,13775,,1
2215,4236,Directed,13776,,1
2215,3637,Directed,13777,,1
2215,3801,Directed,13778,,1
2215,2615,Directed,13779,,1
2215,4566,Directed,13780,,1
2215,4356,Directed,13781,,1
2215,3010,Directed,13782,,1
2215,3877,Directed,13783,,1
2215,4317,Directed,13784,,1
2215,4546,Directed,13785,,1
2215,3945,Directed,13786,,1
2215,2215,Directed,13787,,1
2215,3675,Directed,13788,,1
2216,4321,Directed,13789,,1
2216,3935,Directed,13790,,1
2216,3407,Directed,13791,,1
2216,3280,Directed,13792,,1
2216,3521,Directed,13793,,1
2216,2427,Directed,13794,,1
2216,4156,Directed,13795,,1
2216,3994,Directed,13796,,1
2216,3798,Directed,13797,,1
2217,4368,Directed,13798,,1
2217,4177,Directed,13799,,1
2217,2323,Directed,13800,,1
2218,2604,Directed,13801,,1
2218,2218,Directed,13802,,1
2218,3403,Directed,13803,,1
2218,3618,Directed,13804,,1
2218,3307,Directed,13805,,1
2218,4052,Directed,13806,,1
2218,2674,Directed,13807,,1
2218,3254,Directed,13808,,1
2218,2469,Directed,13809,,1
2218,3267,Directed,13810,,1
2218,2857,Directed,13811,,1
2220,2833,Directed,13812,,1
2220,2902,Directed,13813,,1
2220,2745,Directed,13814,,1
2221,3858,Directed,13815,,1
2221,4553,Directed,13816,,1
2221,3619,Directed,13817,,1
2221,4257,Directed,13818,,1
2221,3517,Directed,13819,,1
2221,3554,Directed,13820,,1
2221,2786,Directed,13821,,1
2221,2393,Directed,13822,,1
2223,3953,Directed,13823,,1
2223,2323,Directed,13824,,1
2223,4167,Directed,13825,,1
2223,2668,Directed,13826,,1
2223,2452,Directed,13827,,1
2223,3093,Directed,13828,,1
2223,4132,Directed,13829,,1
2223,3858,Directed,13830,,1
2223,2979,Directed,13831,,1
2223,3748,Directed,13832,,1
2223,3077,Directed,13833,,1
2223,3985,Directed,13834,,1
2223,3877,Directed,13835,,1
2223,2930,Directed,13836,,1
2223,2534,Directed,13837,,1
2223,2312,Directed,13838,,1
2223,3813,Directed,13839,,1
2223,4286,Directed,13840,,1
2223,4546,Directed,13841,,1
2223,2340,Directed,13842,,1
2224,3149,Directed,13843,,1
2226,3404,Directed,13844,,1
2226,2930,Directed,13845,,1
2226,4008,Directed,13846,,1
2226,3911,Directed,13847,,1
2226,4553,Directed,13848,,1
2226,3355,Directed,13849,,1
2226,3994,Directed,13850,,1
2227,3907,Directed,13851,,1
2227,3969,Directed,13852,,1
2227,3460,Directed,13853,,1
2227,3333,Directed,13854,,1
2228,4030,Directed,13855,,1
2229,3591,Directed,13856,,1
2229,4177,Directed,13857,,1
2230,3704,Directed,13858,,1
2232,2781,Directed,13859,,1
2233,3764,Directed,13860,,1
2234,4307,Directed,13861,,1
2234,3738,Directed,13862,,1
2234,3197,Directed,13863,,1
2234,3898,Directed,13864,,1
2235,2235,Directed,13865,,1
2235,4488,Directed,13866,,1
2235,3763,Directed,13867,,1
2235,2474,Directed,13868,,1
2235,2306,Directed,13869,,1
2235,3110,Directed,13870,,1
2237,3229,Directed,13871,,1
2237,2670,Directed,13872,,1
2237,3939,Directed,13873,,1
2237,3499,Directed,13874,,1
2237,4547,Directed,13875,,1
2237,3468,Directed,13876,,1
2237,3088,Directed,13877,,1
2237,2468,Directed,13878,,1
2237,3656,Directed,13879,,1
2237,3071,Directed,13880,,1
2237,3362,Directed,13881,,1
2237,2900,Directed,13882,,1
2237,3423,Directed,13883,,1
2237,3276,Directed,13884,,1
2237,4565,Directed,13885,,1
2238,3517,Directed,13886,,3
2238,4177,Directed,13887,,2
2238,2385,Directed,13888,,1
2238,3207,Directed,13889,,1
2238,3346,Directed,13890,,1
2238,3647,Directed,13891,,1
2238,4008,Directed,13892,,1
2238,4483,Directed,13893,,1
2238,4358,Directed,13894,,1
2238,2906,Directed,13895,,1
2238,4444,Directed,13896,,1
2238,2471,Directed,13897,,1
2238,4045,Directed,13898,,1
2238,4363,Directed,13899,,1
2238,2329,Directed,13900,,1
2238,2480,Directed,13901,,1
2239,2979,Directed,13902,,1
2239,3317,Directed,13903,,1
2239,4553,Directed,13904,,1
2239,3088,Directed,13905,,1
2239,4406,Directed,13906,,1
2239,3619,Directed,13907,,2
2239,4075,Directed,13908,,1
2239,3611,Directed,13909,,2
2239,3348,Directed,13910,,1
2239,4383,Directed,13911,,1
2239,3738,Directed,13912,,1
2239,3675,Directed,13913,,1
2239,3077,Directed,13914,,1
2239,4296,Directed,13915,,1
2239,3573,Directed,13916,,1
2239,3268,Directed,13917,,1
2239,4442,Directed,13918,,1
2239,2670,Directed,13919,,1
2239,4177,Directed,13920,,1
2239,2378,Directed,13921,,2
2239,3441,Directed,13922,,2
2239,2597,Directed,13923,,1
2239,2563,Directed,13924,,1
2239,2960,Directed,13925,,1
2239,3466,Directed,13926,,1
2239,3813,Directed,13927,,1
2240,3463,Directed,13928,,1
2240,2779,Directed,13929,,1
2240,3163,Directed,13930,,1
2240,2705,Directed,13931,,1
2241,2604,Directed,13932,,1
2241,4221,Directed,13933,,1
2241,3507,Directed,13934,,1
2241,3387,Directed,13935,,1
2241,3403,Directed,13936,,1
2242,3468,Directed,13937,,1
2243,3691,Directed,13938,,1
2244,3484,Directed,13939,,1
2244,2244,Directed,13940,,2
2244,3139,Directed,13941,,2
2244,3905,Directed,13942,,1
2244,3009,Directed,13943,,1
2244,4194,Directed,13944,,1
2245,4473,Directed,13945,,1
2245,4018,Directed,13946,,1
2245,2613,Directed,13947,,3
2245,2759,Directed,13948,,1
2245,2960,Directed,13949,,1
2245,3814,Directed,13950,,1
2245,3274,Directed,13951,,1
2245,3881,Directed,13952,,1
2245,4056,Directed,13953,,1
2245,3137,Directed,13954,,1
2245,4363,Directed,13955,,1
2245,3045,Directed,13956,,1
2245,2966,Directed,13957,,1
2245,3301,Directed,13958,,1
2245,3587,Directed,13959,,1
2245,2929,Directed,13960,,1
2245,3458,Directed,13961,,1
2245,2338,Directed,13962,,1
2245,4177,Directed,13963,,2
2245,3040,Directed,13964,,1
2245,4038,Directed,13965,,1
2245,4036,Directed,13966,,1
2246,2347,Directed,13967,,1
2246,3630,Directed,13968,,1
2246,4119,Directed,13969,,1
2247,3597,Directed,13970,,1
2247,3093,Directed,13971,,2
2247,2247,Directed,13972,,1
2249,2356,Directed,13973,,1
2249,3338,Directed,13974,,1
2249,2797,Directed,13975,,1
2249,4383,Directed,13976,,1
2249,4437,Directed,13977,,1
2250,3423,Directed,13978,,1
2250,3200,Directed,13979,,1
2251,3523,Directed,13980,,2
2251,3552,Directed,13981,,1
2251,4366,Directed,13982,,1
2251,4091,Directed,13983,,1
2251,4410,Directed,13984,,1
2252,3970,Directed,13985,,1
2252,3213,Directed,13986,,1
2252,3575,Directed,13987,,1
2252,3554,Directed,13988,,1
2252,3316,Directed,13989,,1
2252,4398,Directed,13990,,1
2253,4194,Directed,13991,,1
2253,2253,Directed,13992,,1
2253,4310,Directed,13993,,1
2254,3088,Directed,13994,,1
2254,4145,Directed,13995,,1
2254,2310,Directed,13996,,1
2254,4150,Directed,13997,,1
2255,4510,Directed,13998,,1
2255,3105,Directed,13999,,1
2256,3719,Directed,14000,,1
2256,4009,Directed,14001,,1
2256,3407,Directed,14002,,1
2256,4090,Directed,14003,,1
2256,4177,Directed,14004,,1
2256,4209,Directed,14005,,1
2256,3366,Directed,14006,,1
2256,3813,Directed,14007,,1
2256,3727,Directed,14008,,1
2256,4556,Directed,14009,,1
2256,4448,Directed,14010,,1
2257,3649,Directed,14011,,1
2257,3142,Directed,14012,,1
2257,2543,Directed,14013,,1
2257,2930,Directed,14014,,1
2257,4319,Directed,14015,,1
2257,4553,Directed,14016,,1
2257,2988,Directed,14017,,1
2257,4442,Directed,14018,,1
2257,3441,Directed,14019,,1
2257,4520,Directed,14020,,1
2257,4201,Directed,14021,,1
2259,3913,Directed,14022,,1
2259,4266,Directed,14023,,1
2259,3982,Directed,14024,,1
2259,2743,Directed,14025,,1
2259,3945,Directed,14026,,1
2259,2411,Directed,14027,,1
2259,3024,Directed,14028,,1
2259,3594,Directed,14029,,1
2259,3299,Directed,14030,,1
2260,2572,Directed,14031,,1
2261,3047,Directed,14032,,1
2261,3029,Directed,14033,,1
2262,4076,Directed,14034,,1
2262,3550,Directed,14035,,2
2262,2595,Directed,14036,,1
2262,3513,Directed,14037,,1
2263,2340,Directed,14038,,1
2263,3619,Directed,14039,,1
2263,3815,Directed,14040,,1
2263,4242,Directed,14041,,1
2263,4297,Directed,14042,,1
2263,4312,Directed,14043,,1
2263,3969,Directed,14044,,1
2263,3303,Directed,14045,,1
2263,4307,Directed,14046,,2
2263,4488,Directed,14047,,1
2263,3757,Directed,14048,,1
2263,4217,Directed,14049,,1
2263,3110,Directed,14050,,1
2263,3062,Directed,14051,,1
2263,3317,Directed,14052,,1
2263,2900,Directed,14053,,1
2265,3765,Directed,14054,,1
2265,4546,Directed,14055,,1
2265,2596,Directed,14056,,1
2265,2791,Directed,14057,,1
2265,3523,Directed,14058,,1
2265,3627,Directed,14059,,1
2265,3361,Directed,14060,,1
2265,2961,Directed,14061,,1
2265,2733,Directed,14062,,1
2268,3207,Directed,14063,,1
2268,3387,Directed,14064,,1
2269,2269,Directed,14065,,1
2270,2929,Directed,14066,,1
2271,4528,Directed,14067,,1
2272,3698,Directed,14068,,1
2273,3813,Directed,14069,,1
2273,4504,Directed,14070,,1
2273,3599,Directed,14071,,1
2274,3312,Directed,14072,,1
2274,3547,Directed,14073,,1
2275,3813,Directed,14074,,1
2276,2338,Directed,14075,,1
2276,2772,Directed,14076,,1
2277,4020,Directed,14077,,1
2277,2696,Directed,14078,,1
2278,4105,Directed,14079,,1
2278,3198,Directed,14080,,1
2278,3211,Directed,14081,,1
2278,4307,Directed,14082,,1
2278,4452,Directed,14083,,1
2278,2993,Directed,14084,,1
2281,3647,Directed,14085,,1
2281,3575,Directed,14086,,1
2282,2348,Directed,14087,,1
2282,3241,Directed,14088,,1
2282,2820,Directed,14089,,1
2283,3553,Directed,14090,,1
2283,2596,Directed,14091,,1
2283,3366,Directed,14092,,1
2283,3877,Directed,14093,,1
2283,3090,Directed,14094,,1
2284,2328,Directed,14095,,1
2284,2461,Directed,14096,,1
2284,2536,Directed,14097,,1
2284,3611,Directed,14098,,1
2284,3676,Directed,14099,,1
2284,3718,Directed,14100,,1
2284,3033,Directed,14101,,1
2284,2471,Directed,14102,,1
2284,4565,Directed,14103,,1
2285,2530,Directed,14104,,1
2286,2452,Directed,14105,,1
2287,3756,Directed,14106,,1
2287,3076,Directed,14107,,1
2287,3634,Directed,14108,,1
2287,2663,Directed,14109,,1
2287,3554,Directed,14110,,1
2287,4546,Directed,14111,,1
2288,4076,Directed,14112,,2
2288,3693,Directed,14113,,1
2288,3038,Directed,14114,,2
2288,4036,Directed,14115,,1
2288,4565,Directed,14116,,1
2288,4259,Directed,14117,,1
2288,2754,Directed,14118,,1
2288,2288,Directed,14119,,2
2288,3877,Directed,14120,,1
2288,4161,Directed,14121,,1
2288,2668,Directed,14122,,1
2288,2850,Directed,14123,,1
2289,3101,Directed,14124,,1
2289,3834,Directed,14125,,1
2290,2569,Directed,14126,,1
2290,2300,Directed,14127,,1
2290,3637,Directed,14128,,1
2290,4130,Directed,14129,,1
2290,3328,Directed,14130,,1
2290,3898,Directed,14131,,1
2290,3321,Directed,14132,,1
2290,3019,Directed,14133,,1
2290,2691,Directed,14134,,1
2291,3493,Directed,14135,,1
2292,2325,Directed,14136,,1
2292,3012,Directed,14137,,1
2292,4229,Directed,14138,,1
2293,4084,Directed,14139,,1
2293,3041,Directed,14140,,1
2293,4363,Directed,14141,,1
2293,4216,Directed,14142,,1
2293,2343,Directed,14143,,1
2293,2390,Directed,14144,,1
2295,2572,Directed,14145,,1
2295,3725,Directed,14146,,1
2295,2965,Directed,14147,,1
2296,3380,Directed,14148,,1
2297,3166,Directed,14149,,1
2299,4058,Directed,14150,,1
2299,2904,Directed,14151,,1
2299,2929,Directed,14152,,1
2300,3620,Directed,14153,,1
2300,3265,Directed,14154,,2
2300,3813,Directed,14155,,3
2300,2595,Directed,14156,,3
2300,2914,Directed,14157,,1
2300,4352,Directed,14158,,1
2300,3937,Directed,14159,,2
2300,3898,Directed,14160,,1
2300,3765,Directed,14161,,1
2300,4162,Directed,14162,,1
2300,2361,Directed,14163,,1
2300,3663,Directed,14164,,1
2300,4542,Directed,14165,,1
2300,4468,Directed,14166,,2
2300,3334,Directed,14167,,1
2300,3906,Directed,14168,,1
2300,4193,Directed,14169,,1
2300,4209,Directed,14170,,2
2300,3042,Directed,14171,,1
2300,4285,Directed,14172,,1
2300,3849,Directed,14173,,1
2300,3423,Directed,14174,,1
2300,2536,Directed,14175,,1
2300,4565,Directed,14176,,1
2300,3086,Directed,14177,,1
2300,3523,Directed,14178,,1
2300,3221,Directed,14179,,1
2300,3180,Directed,14180,,1
2301,2914,Directed,14181,,1
2302,3764,Directed,14182,,1
2304,4538,Directed,14183,,1
2304,4124,Directed,14184,,1
2305,4358,Directed,14185,,1
2306,2452,Directed,14186,,1
2306,3015,Directed,14187,,1
2306,2670,Directed,14188,,1
2306,2328,Directed,14189,,1
2306,2930,Directed,14190,,1
2307,3071,Directed,14191,,2
2307,4307,Directed,14192,,1
2307,2802,Directed,14193,,1
2307,3052,Directed,14194,,1
2307,2930,Directed,14195,,1
2307,2377,Directed,14196,,1
2307,3822,Directed,14197,,1
2307,4031,Directed,14198,,1
2307,4501,Directed,14199,,1
2307,2307,Directed,14200,,2
2307,3384,Directed,14201,,1
2307,3470,Directed,14202,,1
2309,3222,Directed,14203,,1
2309,4565,Directed,14204,,1
2309,3583,Directed,14205,,1
2309,2598,Directed,14206,,1
2310,4549,Directed,14207,,1
2310,2747,Directed,14208,,1
2311,2351,Directed,14209,,1
2311,4076,Directed,14210,,1
2312,2447,Directed,14211,,1
2312,4452,Directed,14212,,3
2312,2670,Directed,14213,,1
2312,2604,Directed,14214,,1
2312,3813,Directed,14215,,1
2312,3040,Directed,14216,,1
2312,3798,Directed,14217,,1
2312,2312,Directed,14218,,1
2312,3858,Directed,14219,,1
2312,2434,Directed,14220,,1
2312,4510,Directed,14221,,1
2312,4307,Directed,14222,,1
2312,4416,Directed,14223,,1
2312,2930,Directed,14224,,1
2312,4194,Directed,14225,,1
2312,3748,Directed,14226,,1
2312,4209,Directed,14227,,1
2312,3306,Directed,14228,,3
2312,3261,Directed,14229,,1
2312,3149,Directed,14230,,1
2312,3045,Directed,14231,,1
2312,4193,Directed,14232,,1
2312,3441,Directed,14233,,2
2312,2586,Directed,14234,,1
2312,2900,Directed,14235,,1
2312,4427,Directed,14236,,1
2312,3084,Directed,14237,,1
2312,2977,Directed,14238,,1
2312,2881,Directed,14239,,1
2312,4438,Directed,14240,,1
2312,2444,Directed,14241,,1
2312,3601,Directed,14242,,1
2312,2955,Directed,14243,,1
2313,3653,Directed,14244,,1
2313,4095,Directed,14245,,1
2314,3572,Directed,14246,,1
2314,3692,Directed,14247,,1
2315,3347,Directed,14248,,1
2316,2629,Directed,14249,,1
2317,3015,Directed,14250,,1
2317,2892,Directed,14251,,1
2317,3387,Directed,14252,,1
2317,4362,Directed,14253,,1
2317,3003,Directed,14254,,1
2317,3813,Directed,14255,,1
2317,4343,Directed,14256,,1
2320,3012,Directed,14257,,1
2320,3720,Directed,14258,,1
2321,2460,Directed,14259,,1
2322,3546,Directed,14260,,1
2323,2930,Directed,14261,,5
2323,4194,Directed,14262,,2
2323,4296,Directed,14263,,1
2323,3994,Directed,14264,,2
2323,4105,Directed,14265,,1
2323,3953,Directed,14266,,1
2323,4520,Directed,14267,,2
2323,2536,Directed,14268,,1
2323,3441,Directed,14269,,1
2323,3348,Directed,14270,,1
2323,4307,Directed,14271,,3
2323,4261,Directed,14272,,1
2323,2579,Directed,14273,,1
2323,2807,Directed,14274,,1
2323,3619,Directed,14275,,2
2323,3344,Directed,14276,,1
2323,2719,Directed,14277,,2
2323,3904,Directed,14278,,1
2323,3639,Directed,14279,,1
2323,3458,Directed,14280,,1
2323,4452,Directed,14281,,1
2323,4222,Directed,14282,,1
2323,3306,Directed,14283,,1
2323,3384,Directed,14284,,1
2323,4056,Directed,14285,,1
2323,3565,Directed,14286,,1
2323,2668,Directed,14287,,1
2324,2641,Directed,14288,,1
2324,3090,Directed,14289,,1
2324,3274,Directed,14290,,1
2324,4542,Directed,14291,,1
2325,3076,Directed,14292,,1
2325,2417,Directed,14293,,1
2325,3267,Directed,14294,,1
2325,3422,Directed,14295,,1
2325,2745,Directed,14296,,1
2325,2899,Directed,14297,,1
2325,3207,Directed,14298,,1
2326,4487,Directed,14299,,1
2328,2553,Directed,14300,,1
2328,2328,Directed,14301,,1
2328,3134,Directed,14302,,1
2328,3791,Directed,14303,,1
2328,4468,Directed,14304,,1
2328,2396,Directed,14305,,1
2328,3229,Directed,14306,,1
2328,3423,Directed,14307,,1
2328,3858,Directed,14308,,1
2328,4438,Directed,14309,,1
2328,3704,Directed,14310,,1
2328,4009,Directed,14311,,1
2328,3412,Directed,14312,,1
2328,2798,Directed,14313,,1
2328,2648,Directed,14314,,1
2328,4172,Directed,14315,,2
2328,2461,Directed,14316,,2
2328,2812,Directed,14317,,1
2328,3348,Directed,14318,,1
2328,4501,Directed,14319,,1
2328,4471,Directed,14320,,1
2328,2358,Directed,14321,,1
2328,2536,Directed,14322,,1
2328,4452,Directed,14323,,1
2328,2961,Directed,14324,,1
2328,4296,Directed,14325,,1
2328,3533,Directed,14326,,1
2330,2789,Directed,14327,,1
2333,3819,Directed,14328,,1
2333,2612,Directed,14329,,1
2334,4545,Directed,14330,,1
2334,2437,Directed,14331,,1
2335,2637,Directed,14332,,1
2335,2335,Directed,14333,,1
2336,2531,Directed,14334,,1
2337,3316,Directed,14335,,1
2338,4016,Directed,14336,,1
2338,4510,Directed,14337,,1
2338,4321,Directed,14338,,1
2338,3110,Directed,14339,,1
2338,3273,Directed,14340,,1
2338,4129,Directed,14341,,1
2339,2748,Directed,14342,,1
2339,2452,Directed,14343,,1
2340,4530,Directed,14344,,1
2340,3703,Directed,14345,,1
2341,2604,Directed,14346,,1
2341,3905,Directed,14347,,1
2341,4177,Directed,14348,,1
2341,3061,Directed,14349,,1
2341,3970,Directed,14350,,1
2341,3398,Directed,14351,,1
2341,4363,Directed,14352,,1
2341,4058,Directed,14353,,1
2341,2843,Directed,14354,,1
2341,2811,Directed,14355,,1
2341,3407,Directed,14356,,1
2343,2830,Directed,14357,,1
2343,3692,Directed,14358,,2
2343,2451,Directed,14359,,1
2343,3221,Directed,14360,,1
2343,4464,Directed,14361,,1
2343,4242,Directed,14362,,1
2345,2616,Directed,14363,,1
2347,3105,Directed,14364,,1
2347,2515,Directed,14365,,1
2347,3588,Directed,14366,,1
2347,3624,Directed,14367,,1
2347,4177,Directed,14368,,1
2347,3163,Directed,14369,,1
2347,2500,Directed,14370,,1
2347,3587,Directed,14371,,1
2348,3878,Directed,14372,,1
2348,2577,Directed,14373,,1
2348,3704,Directed,14374,,1
2348,3308,Directed,14375,,1
2348,2350,Directed,14376,,1
2348,3111,Directed,14377,,1
2348,4542,Directed,14378,,1
2348,3071,Directed,14379,,1
2348,4395,Directed,14380,,1
2349,4254,Directed,14381,,1
2349,3045,Directed,14382,,1
2350,3423,Directed,14383,,1
2350,3611,Directed,14384,,1
2350,3762,Directed,14385,,2
2350,2726,Directed,14386,,1
2350,4266,Directed,14387,,1
2350,3303,Directed,14388,,1
2350,3173,Directed,14389,,1
2350,4501,Directed,14390,,1
2350,4209,Directed,14391,,1
2350,4194,Directed,14392,,1
2350,3551,Directed,14393,,1
2350,3108,Directed,14394,,1
2350,3366,Directed,14395,,1
2350,3306,Directed,14396,,1
2350,3753,Directed,14397,,1
2350,3692,Directed,14398,,1
2351,4543,Directed,14399,,1
2351,2569,Directed,14400,,1
2353,2918,Directed,14401,,1
2354,4109,Directed,14402,,1
2354,2621,Directed,14403,,1
2354,3259,Directed,14404,,1
2355,3383,Directed,14405,,1
2355,3791,Directed,14406,,1
2355,3382,Directed,14407,,1
2355,3906,Directed,14408,,1
2355,2838,Directed,14409,,1
2355,3198,Directed,14410,,1
2355,4098,Directed,14411,,1
2356,3460,Directed,14412,,1
2356,4553,Directed,14413,,1
2356,4307,Directed,14414,,1
2356,3340,Directed,14415,,1
2356,2846,Directed,14416,,1
2356,3864,Directed,14417,,1
2356,2921,Directed,14418,,1
2356,2494,Directed,14419,,1
2356,3662,Directed,14420,,1
2358,4542,Directed,14421,,1
2358,3777,Directed,14422,,1
2358,3926,Directed,14423,,1
2358,3623,Directed,14424,,1
2358,3841,Directed,14425,,1
2358,4148,Directed,14426,,1
2358,2595,Directed,14427,,1
2358,2471,Directed,14428,,1
2358,4478,Directed,14429,,1
2358,4236,Directed,14430,,1
2359,2904,Directed,14431,,1
2361,2469,Directed,14432,,1
2361,3086,Directed,14433,,1
2361,4153,Directed,14434,,1
2361,3692,Directed,14435,,1
2361,2451,Directed,14436,,1
2362,4274,Directed,14437,,1
2362,4177,Directed,14438,,1
2363,4217,Directed,14439,,1
2363,3198,Directed,14440,,1
2364,4552,Directed,14441,,1
2364,3511,Directed,14442,,1
2365,2365,Directed,14443,,1
2366,2718,Directed,14444,,1
2369,3097,Directed,14445,,1
2369,4468,Directed,14446,,2
2369,4559,Directed,14447,,1
2369,2375,Directed,14448,,1
2369,2993,Directed,14449,,1
2369,3349,Directed,14450,,1
2369,3042,Directed,14451,,2
2369,2692,Directed,14452,,1
2369,4565,Directed,14453,,1
2369,3637,Directed,14454,,2
2369,2451,Directed,14455,,1
2369,3813,Directed,14456,,1
2369,3088,Directed,14457,,1
2369,2900,Directed,14458,,1
2370,2769,Directed,14459,,1
2370,4259,Directed,14460,,1
2370,2612,Directed,14461,,1
2370,3979,Directed,14462,,1
2370,4152,Directed,14463,,1
2370,3328,Directed,14464,,2
2372,2444,Directed,14465,,1
2372,2478,Directed,14466,,1
2372,3617,Directed,14467,,1
2372,2599,Directed,14468,,1
2372,3483,Directed,14469,,1
2373,4324,Directed,14470,,1
2373,4148,Directed,14471,,1
2375,3019,Directed,14472,,1
2375,4468,Directed,14473,,1
2375,3257,Directed,14474,,1
2375,2479,Directed,14475,,1
2375,3637,Directed,14476,,1
2375,3056,Directed,14477,,1
2375,3397,Directed,14478,,1
2375,4512,Directed,14479,,1
2375,2793,Directed,14480,,1
2375,2478,Directed,14481,,1
2375,3229,Directed,14482,,1
2375,4259,Directed,14483,,1
2375,3877,Directed,14484,,1
2375,2935,Directed,14485,,1
2375,4236,Directed,14486,,1
2375,3409,Directed,14487,,1
2375,3099,Directed,14488,,1
2375,2876,Directed,14489,,1
2376,2376,Directed,14490,,1
2376,3794,Directed,14491,,1
2376,4442,Directed,14492,,1
2376,4437,Directed,14493,,1
2377,2534,Directed,14494,,1
2377,3257,Directed,14495,,1
2377,2929,Directed,14496,,1
2377,3517,Directed,14497,,2
2377,4124,Directed,14498,,1
2377,3409,Directed,14499,,1
2377,4177,Directed,14500,,2
2377,4535,Directed,14501,,1
2377,4129,Directed,14502,,1
2377,2377,Directed,14503,,1
2377,3573,Directed,14504,,1
2377,3123,Directed,14505,,1
2377,3926,Directed,14506,,1
2377,3988,Directed,14507,,1
2377,3554,Directed,14508,,1
2378,2899,Directed,14509,,1
2378,3423,Directed,14510,,1
2378,3813,Directed,14511,,3
2378,2945,Directed,14512,,1
2378,3028,Directed,14513,,1
2378,4542,Directed,14514,,1
2378,3751,Directed,14515,,1
2378,2378,Directed,14516,,1
2378,3675,Directed,14517,,2
2378,3348,Directed,14518,,3
2378,4535,Directed,14519,,1
2378,3163,Directed,14520,,1
2378,3441,Directed,14521,,1
2378,2530,Directed,14522,,1
2378,2475,Directed,14523,,1
2378,3316,Directed,14524,,2
2378,3311,Directed,14525,,1
2379,3878,Directed,14526,,1
2380,2869,Directed,14527,,1
2380,4324,Directed,14528,,1
2383,2434,Directed,14529,,1
2383,2383,Directed,14530,,1
2383,3168,Directed,14531,,1
2385,2604,Directed,14532,,1
2385,4530,Directed,14533,,1
2385,3826,Directed,14534,,1
2385,3076,Directed,14535,,1
2385,3207,Directed,14536,,1
2385,2977,Directed,14537,,1
2386,3592,Directed,14538,,1
2389,4337,Directed,14539,,1
2391,3150,Directed,14540,,1
2393,3675,Directed,14541,,1
2393,3423,Directed,14542,,1
2393,2623,Directed,14543,,1
2393,4127,Directed,14544,,1
